customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Segment_Name,Estimated_CLV,Retention_Action
7349-ALMUX,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,0,0.009956817,Low Value / Low Tenure,6559.999999999999,Low Risk: Upsell Premium Channels
9381-NDKME,Female,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.65,933.3,1,0.9220775,High Value / Low Tenure (High Risk),44.085233312845226,Offer 20% discount on Annual Upgrade
6502-KUGLL,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85,0,0.13191749,Low Value / Low Tenure,450.6604773521424,Low Risk: Upsell Premium Channels
1841-YSJGV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,0,0.0032865878,High Value / High Tenure,10995.0,Low Risk: Upsell Premium Channels
2794-XIMMO,Male,0,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,60.45,3184.25,1,0.3247979,High Value / High Tenure,186.1157349228859,Monitor Account
8382-SHQEH,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,1,0.9098438,Low Value / Low Tenure,93.31271907091141,Offer 20% discount on Annual Upgrade
3511-BFTJW,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,0,0.00035950384,High Value / Low Tenure (High Risk),3850.0,Low Risk: Upsell Premium Channels
7668-XCFYV,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1614.7,0,0.56869286,Low Value / Low Tenure,162.74162669777868,Monitor Account
2983-ZANRP,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.55,145.4,1,0.9199648,Low Value / Low Tenure,79.94871062636375,Offer 20% discount on Annual Upgrade
7845-URHJN,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,156.25,1,0.5999719,High Value / Low Tenure (High Risk),33.584905886650084,Monitor Account
3034-ZBEQN,Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,34.7,1604.5,1,0.24822746,High Value / Low Tenure (High Risk),139.79113688468934,Monitor Account
5018-HEKFO,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,270.15,0,0.22913359,High Value / Low Tenure (High Risk),106.92452669143677,Monitor Account
2923-ARZLG,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,0.0,0,0.20739965,High Value / Low Tenure (High Risk),94.98569769859314,Monitor Account
3976-NLDEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,0,0.15892103,High Value / Low Tenure (High Risk),129.62412519454958,Low Risk: Upsell Premium Channels
2282-YGNOR,Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58.0,1734.5,0,0.0088669835,Low Value / Low Tenure,5800.0,Low Risk: Upsell Premium Channels
5336-UFNZP,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,7047.5,0,0.11788483,High Value / High Tenure,911.4828553676606,Low Risk: Upsell Premium Channels
6854-EXGSF,Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,0,0.01893698,Low Value / Low Tenure,3458.8407077789307,Low Risk: Upsell Premium Channels
1241-EZFMJ,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1538.6,0,0.0009955737,High Value / Low Tenure (High Risk),2545.0,Low Risk: Upsell Premium Channels
9233-PSYHO,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,0,0.16861637,High Value / High Tenure,593.9518033981324,Low Risk: Upsell Premium Channels
5376-PCKNB,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459.0,0,0.010514272,High Value / High Tenure,9934.11604576111,Low Risk: Upsell Premium Channels
8044-BGWPI,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,0,0.12866405,High Value / Low Tenure (High Risk),164.38158853054045,Low Risk: Upsell Premium Channels
4060-LDNLU,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,0,0.9253868,Low Value / Low Tenure,103.95653188228607,Offer 20% discount on Annual Upgrade
3589-PPVKW,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,0,0.13979098,High Value / Low Tenure (High Risk),317.61705493927,Low Risk: Upsell Premium Channels
8327-LZKAS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,4533.9,1,0.6850056,High Value / High Tenure,157.00601633191107,Offer free Tech Support visit / Router check
5887-IKKYO,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,0,0.1002619,High Value / High Tenure,941.0354704856873,Low Risk: Upsell Premium Channels
1075-BGWOH,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,1,0.78528863,Low Value / Low Tenure,125.74994012713432,Offer 20% discount on Annual Upgrade
1755-RMCXH,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,0,0.10049717,High Value / Low Tenure (High Risk),201.99574069976808,Low Risk: Upsell Premium Channels
0302-JOIVN,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,1,0.91935444,Low Value / Low Tenure,110.02285757660866,Offer 20% discount on Annual Upgrade
3858-XHYJO,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,0,0.22597398,High Value / High Tenure,467.9742271900177,Monitor Account
4299-SIMNS,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,0,0.20445997,Low Value / Low Tenure,396.89921593666077,Monitor Account
7025-IWFHT,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,3729.75,0,0.018964343,High Value / High Tenure,4722.019625473023,Low Risk: Upsell Premium Channels
6261-LHRTG,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,0,0.03578985,Low Value / Low Tenure,1529.7632746696472,Low Risk: Upsell Premium Channels
7841-FCRQD,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,0,0.024672456,High Value / Low Tenure (High Risk),2178.5427951812744,Low Risk: Upsell Premium Channels
2056-EVGZL,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,0,0.10904876,High Value / High Tenure,969.7496953010559,Low Risk: Upsell Premium Channels
8777-MBMTS,Female,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,0,0.008853763,High Value / High Tenure,10585.0,Low Risk: Upsell Premium Channels
7753-USQYQ,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.2,3627.3,0,0.14888608,High Value / High Tenure,431.20216512680054,Low Risk: Upsell Premium Channels
5366-IJEQJ,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.7,1761.45,1,0.7231345,Low Value / Low Tenure,122.66043846607208,Offer 20% discount on Annual Upgrade
7661-CPURM,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,0,0.03298784,Low Value / Low Tenure,2658.555291557312,Low Risk: Upsell Premium Channels
6233-HXJMX,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,0,0.06987613,High Value / High Tenure,1277.9757801055907,Low Risk: Upsell Premium Channels
5902-WBLSE,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,0,0.00022230334,High Value / Low Tenure (High Risk),2014.9999999999998,Low Risk: Upsell Premium Channels
1981-INRFU,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.75,164.5,1,0.84198946,Low Value / Low Tenure,94.7161495089531,Offer 20% discount on Annual Upgrade
4971-PUYQO,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,1,0.6416541,Low Value / Low Tenure,147.35354239940642,Offer free Tech Support visit / Router check
3239-TPHPZ,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,264.55,0,0.002625351,High Value / Low Tenure (High Risk),2005.0,Low Risk: Upsell Premium Channels
5115-GZDEL,Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,0,0.00044099367,High Value / High Tenure,6720.0,Low Risk: Upsell Premium Channels
3338-CVVEH,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,0,0.40875065,Low Value / Low Tenure,231.31461975574493,Monitor Account
8485-GJCDN,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,318.5,1,0.375602,Low Value / Low Tenure,183.8382101535797,Monitor Account
2615-YVMYX,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,0,0.032018133,High Value / High Tenure,3357.4724340438843,Low Risk: Upsell Premium Channels
2851-STERV,Male,1,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,73.0,2471.25,0,0.310652,Low Value / Low Tenure,234.9896354675293,Monitor Account
4393-GEADV,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.75,7842.3,0,0.10067197,High Value / High Tenure,1139.840595960617,Low Risk: Upsell Premium Channels
8486-AYEQH,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,0,0.5239845,Low Value / Low Tenure,145.1378859758377,Monitor Account
1527-SXDPN,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.25,4990.25,1,0.5027325,High Value / High Tenure,191.45369559526443,Monitor Account
6029-WTIPC,Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,1,0.74533707,High Value / High Tenure,135.64332275390623,Offer 20% discount on Annual Upgrade
8634-CILSZ,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.7,7220.35,1,0.6112317,High Value / High Tenure,171.293472468853,Offer free Tech Support visit / Router check
5419-JKZNQ,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.9,2351.45,0,0.44398808,Low Value / Low Tenure,175.45515623092652,Monitor Account
2495-KZNFB,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,2989.6,0,0.48813933,Low Value / Low Tenure,185.70517559051515,Monitor Account
1409-PHXTF,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,6077.75,0,0.15109564,High Value / High Tenure,730.9939167022706,Low Risk: Upsell Premium Channels
4560-WQAQW,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,0,0.018749628,High Value / High Tenure,3664.07276802063,Low Risk: Upsell Premium Channels
9591-YVTEB,Male,1,No,No,55,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.85,2479.05,0,0.12418216,High Value / Low Tenure (High Risk),361.1629981040955,Low Risk: Upsell Premium Channels
9309-BZGNT,Male,1,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),29.8,2134.3,0,0.03022736,High Value / Low Tenure (High Risk),985.8618103027344,Low Risk: Upsell Premium Channels
4274-DRSQT,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.9,6000.1,0,0.047159154,High Value / High Tenure,1885.1058412551881,Low Risk: Upsell Premium Channels
2027-DNKIV,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.75,2203.1,0,0.020467622,Low Value / Low Tenure,2870.3872060775757,Low Risk: Upsell Premium Channels
8075-GXIUB,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,183.15,0,0.07715512,High Value / Low Tenure (High Risk),257.27390894889834,Low Risk: Upsell Premium Channels
2885-HIJDH,Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,0,0.008014371,High Value / High Tenure,8690.0,Low Risk: Upsell Premium Channels
5424-RLQLC,Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,638.95,0,0.10105236,Low Value / Low Tenure,590.2880321979522,Low Risk: Upsell Premium Channels
6682-QJDGB,Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.25,2139.2,1,0.5189665,High Value / Low Tenure (High Risk),106.46159544587135,Monitor Account
6507-DTJZV,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,0,0.12602642,Low Value / Low Tenure,526.873642730713,Low Risk: Upsell Premium Channels
8780-IXSTS,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,521.3,1,0.69341135,Low Value / Low Tenure,129.93730655908584,Offer free Tech Support visit / Router check
7673-BQGKU,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,1337.5,0,0.00070438517,High Value / Low Tenure (High Risk),2014.9999999999998,Low Risk: Upsell Premium Channels
6723-WSNTY,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.1,7181.95,0,0.06450081,High Value / High Tenure,1675.9479358673095,Low Risk: Upsell Premium Channels
9530-EHPOH,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.75,608.0,1,0.19881055,Low Value / Low Tenure,270.3578978776932,Low Risk: Upsell Premium Channels
2725-IWWBA,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,56.9,2560.1,0,0.02636155,High Value / Low Tenure (High Risk),2158.446662902832,Low Risk: Upsell Premium Channels
0345-HKJVM,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,1,0.6474894,Low Value / Low Tenure,137.91731313467025,Offer free Tech Support visit / Router check
1061-PNTHC,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,5953.0,0,0.022305602,High Value / High Tenure,4913.563867187499,Low Risk: Upsell Premium Channels
0394-YONDK,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1790.15,0,0.00046467944,High Value / Low Tenure (High Risk),2515.0,Low Risk: Upsell Premium Channels
6574-MCOEH,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4,0,0.15755847,Low Value / Low Tenure,502.35317103862764,Low Risk: Upsell Premium Channels
7399-QHBJS,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),66.75,4760.3,0,0.0012659511,High Value / High Tenure,6675.0,Low Risk: Upsell Premium Channels
3049-SOLAY,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.2,292.85,1,0.90173715,Low Value / Low Tenure,105.57400512695312,Offer 20% discount on Annual Upgrade
0997-YTLNY,Female,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,953.65,0,0.04608063,High Value / Low Tenure (High Risk),1059.0132781982422,Low Risk: Upsell Premium Channels
3317-HRTNN,Female,1,No,No,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.7,198.0,1,0.7013532,Low Value / Low Tenure,65.15975031852723,Offer 20% discount on Annual Upgrade
9479-HYNYL,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.7,5705.05,0,0.0021037713,High Value / High Tenure,8070.0,Low Risk: Upsell Premium Channels
3235-ETOOB,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,609.9,1,0.6586323,Low Value / Low Tenure,113.11319434642792,Offer free Tech Support visit / Router check
9708-KFDBY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,20.55,0,0.23175424,High Value / Low Tenure (High Risk),88.67151675224305,Monitor Account
8058-INTPH,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65,1,0.96855015,Low Value / Low Tenure,82.23631998896599,Offer 20% discount on Annual Upgrade
3642-GKTCT,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.1,6993.65,0,0.00326262,High Value / High Tenure,11510.0,Low Risk: Upsell Premium Channels
0774-RMNUW,Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.7,4122.65,0,0.0013380426,High Value / High Tenure,5970.0,Low Risk: Upsell Premium Channels
1334-PDUKM,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),86.45,5762.95,0,0.039184008,High Value / High Tenure,2206.2572991371158,Low Risk: Upsell Premium Channels
0756-MPZRL,Male,0,No,No,46,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),33.7,1537.85,0,0.015326635,High Value / Low Tenure (High Risk),2198.7866744995117,Low Risk: Upsell Premium Channels
2242-MFOTG,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),80.1,2603.3,0,0.019068504,Low Value / Low Tenure,4200.64433555603,Low Risk: Upsell Premium Channels
2927-CVULT,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.05,5566.4,0,0.11413368,High Value / High Tenure,911.650286769867,Low Risk: Upsell Premium Channels
2144-BFDSO,Female,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.75,5431.9,0,0.047170494,High Value / High Tenure,2305.4666876792908,Low Risk: Upsell Premium Channels
8745-PVESG,Female,0,No,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),41.1,2258.25,0,0.0077193556,High Value / Low Tenure (High Risk),4110.0,Low Risk: Upsell Premium Channels
